

--------- 4 pairs --------

 Load area 100 x 100 x 100, weight capacity 500
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
,,,,,,,60, 1952521.9821865,7.9424729347229,331,,"0 1 5 3 10 6 2 4 8 7 9 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,2172671.4780301, 3875.7265920639, 7,"0 2 5 10 3 7 1 6 4 9 8 0","",5, 2212623.6411831,0.46159696578979,1,0.018388497090791,"0 2 5 10 7 3 1 6 4 9 8 0","","[[497571,358202,22,33,43,63],[57612,315281,12,16,39,72],[448997,87888,21,26,27,53],[243928,477749,12,26,14,83],[417253,246000,37,5,13,73],[339052,390095],[496750,137003],[74649,75824],[326930,132260],[391104,233012]]","10\1 497571 358202 22 33 43 63\2 57612 315281 12 16 39 72\3 448997 87888 21 26 27 53\4 243928 477749 12 26 14 83\5 417253 246000 37 5 13 73\6 339052 390095\7 496750 137003\8 74649 75824\9 326930 132260\10 391104 233012\depot 200 200"
,,,,,,,10, 2212623.6411831,0.28333592414856,1,0.018388497090791,"0 2 5 10 7 3 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2212623.6411831,0.31678509712219,1,0.018388497090791,"0 2 5 10 7 3 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2212623.6411831,0.37624716758728,3,0.018388497090791,"0 2 5 10 7 3 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2212623.6411831,0.75534009933472,6,0.018388497090791,"0 2 5 10 7 3 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 2172671.4780301,1.4349391460419,36,0,"0 2 5 10 3 7 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 2172671.4780301,1.4880709648132,36,0,"0 2 5 10 3 7 1 6 4 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 Load area 100 x 100 x 100, weight capacity 200
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
